crash_severity,collision_type,weather,light,road_surface,traffic_control,city,year,fatality,injury,id,Geometry,point,x,y,norm_x,norm_y
A-Injury,rear end,Clear,Daylight,Dry,Police / flagman,champaign,2003,0,3,50,POINT (-88.3050483745466 40.1240493796338),POINT,-88.3050483745466,40.124049379633796,-0.0018012147359515924,-0.00689755628983818
A-Injury,rear end,Clear,Daylight,Dry,No Controls,champaign,2003,0,1,51,POINT (-88.2771476716101 40.1358500041829),POINT,-88.2771476716101,40.1358500041829,-0.002118498482802783,-0.006601652000774845
A-Injury,rear end,Clear,Daylight,Dry,No Controls,champaign,2005,0,2,684,POINT (-88.2457014880101 40.091332986292),POINT,-88.2457014880101,40.091332986292,-0.00247610104856906,-0.007717929912627123
A-Injury,fixed object,Snow,Darkness,Snow or slush,No Controls,ogden,2003,0,2,52,POINT (-87.9554752341689 40.1199606286742),POINT,-87.9554752341689,40.1199606286742,-0.005776522312609476,-0.007000082977372552
A-Injury,rear end,Clear,Daylight,Wet,No Controls,champaign,2003,0,1,54,POINT (-88.2767915047882 40.1128753059218),POINT,-88.2767915047882,40.1128753059218,-0.0021225487730055005,-0.007177749624007227
A-Injury,turning,Clear,Daylight,Dry,Other,urbana,2010,0,4,1694,POINT (-88.1621603328049 40.0839895476106),POINT,-88.1621603328049,40.0839895476106,-0.0034261219423114887,-0.007902068895547808
A-Injury,overturned,Clear,Daylight,Dry,No Controls,unincorporated,2003,0,2,55,POINT (-88.3147628644507 40.1384575212127),POINT,-88.3147628644507,40.1384575212127,-0.0016907426176492437,-0.006536267709484722
A-Injury,pedestrian,Clear,Daylight,Dry,Traffic signal,urbana,2003,0,1,56,POINT (-88.2156940193367 40.1164623883943),POINT,-88.2156940193367,40.1164623883943,-0.002817342705307384,-0.007087802428041468
A-Injury,fixed object,Clear,Daylight,Dry,No Controls,unincorporated,2003,0,2,57,POINT (-88.1826246695633 40.2222115188391),POINT,-88.1826246695633,40.2222115188391,-0.0031934037395370284,-0.004436110466049965
A-Injury,pedestrian,Clear,Daylight,Dry,No Controls,urbana,2006,0,1,877,POINT (-88.2049982390267 40.1135682050863),POINT,-88.2049982390267,40.113568205086295,-0.0029389739509422105,-0.007160374964402532
A-Injury,fixed object,Clear,"Darkness, lighted road",Dry,Lane Use Marking,urbana,2003,0,6,58,POINT (-88.214254284422 40.1350789722816),POINT,-88.214254284422,40.135078972281605,-0.002833715213528674,-0.006620985862779208
A-Injury,turning,Rain,Daylight,Wet,Traffic signal,champaign,2003,0,6,59,POINT (-88.2767915047882 40.1128753059218),POINT,-88.2767915047882,40.1128753059218,-0.0021225487730055005,-0.007177749624007227
A-Injury,rear end,Clear,Daylight,Dry,Lane Use Marking,mahomet,2003,0,2,60,POINT (-88.367547450232 40.1880463690074),POINT,-88.367547450232,40.188046369007395,-0.0010904820725729921,-0.005292812103291882
A-Injury,rear end,Clear,Daylight,Dry,No Controls,champaign,2003,0,2,61,POINT (-88.2838388992904 40.1461407772809),POINT,-88.2838388992904,40.1461407772809,-0.002042406572349005,-0.006343607701101993
A-Injury,fixed object,Rain,"Darkness, lighted road",Wet,Lane Use Marking,rantoul,2003,0,2,62,POINT (-88.1574327935031 40.3037817356047),POINT,-88.1574327935031,40.3037817356047,-0.003479883002972716,-0.0023907121991759406
A-Injury,rear end,Clear,Daylight,Dry,Traffic signal,champaign,2003,0,3,63,POINT (-88.2579447238729 40.1380089461832),POINT,-88.2579447238729,40.138008946183206,-0.002336872307380301,-0.006547515866278616
A-Injury,turning,Rain,Daylight,Wet,Traffic signal,champaign,2003,0,1,64,POINT (-88.2767915047882 40.1128753059218),POINT,-88.2767915047882,40.1128753059218,-0.0021225487730055005,-0.007177749624007227
A-Injury,rear end,Clear,"Darkness, lighted road",Dry,Traffic signal,champaign,2003,0,3,65,POINT (-88.2451371508181 40.112631524087),POINT,-88.2451371508181,40.112631524087,-0.0024825186294871347,-0.007183862528473599
A-Injury,turning,Clear,Dusk,Dry,No Controls,philo,2003,0,5,66,POINT (-88.1614198297287 40.0110299132795),POINT,-88.1614198297287,40.0110299132795,-0.0034345428624261804,-0.009731554160266744
A-Injury,pedalcyclist,Clear,Daylight,Dry,No Controls,champaign,2006,0,1,878,POINT (-88.2354082155845 40.1160718717565),POINT,-88.2354082155845,40.1160718717565,-0.002593155018499007,-0.007097594752811466
A-Injury,fixed object,Clear,Darkness,Dry,Stop sign / flasher,unincorporated,2003,0,2,67,POINT (-88.0781449344722 40.3125229675484),POINT,-88.0781449344722,40.3125229675484,-0.004381535877109326,-0.002171523120405243
A-Injury,pedestrian,Clear,Darkness,Wet,No Controls,champaign,2006,0,1,879,POINT (-88.2335776551185 40.1090905058447),POINT,-88.2335776551185,40.109090505844705,-0.002613971952209002,-0.007272654649703
A-Injury,fixed object,Clear,Dawn,Dry,No Controls,unincorporated,2003,0,1,68,POINT (-88.4236442667536 40.3109316209306),POINT,-88.4236442667536,40.3109316209306,-0.00045255520123565644,-0.0022114266261588694
A-Injury,rear end,Clear,Daylight,Dry,Lane Use Marking,unincorporated,2003,0,2,69,POINT (-88.4631955621515 40.1068905195069),POINT,-88.4631955621515,40.1068905195069,-2.7821892358668165e-06,-0.007327819983582495
A-Injury,overturned,Snow,Darkness,Ice,Lane Use Marking,unincorporated,2003,0,3,71,POINT (-88.3037382091342 39.9980546994595),POINT,-88.3037382091342,39.9980546994595,-0.001816113793942673,-0.010056911636464338
A-Injury,pedestrian,Clear,Darkness,Wet,No Controls,rantoul,2003,0,2,84,POINT (-88.1557803855935 40.3041497240028),POINT,-88.1557803855935,40.3041497240028,-0.0034986740052667616,-0.002381484776943397
A-Injury,turning,Clear,Daylight,Dry,Traffic signal,champaign,2003,0,1,72,POINT (-88.2768180410923 40.1164359331432),POINT,-88.2768180410923,40.1164359331432,-0.0021222470050533187,-0.007088465801597236
A-Injury,angle,Clear,"Darkness, lighted road",Dry,Stop sign / flasher,rantoul,2003,0,1,73,POINT (-88.1564790934187 40.3082075105868),POINT,-88.1564790934187,40.3082075105868,-0.0034907283761822093,-0.002279734530648145
A-Injury,angle,Rain,Dawn,Wet,Lane Use Marking,unincorporated,2003,0,2,74,POINT (-88.1848364409935 40.1520197492904),POINT,-88.1848364409935,40.152019749290396,-0.0031682517163730125,-0.006196190670278321
A-Injury,pedestrian,Snow,Dawn,Snow or slush,Traffic signal,champaign,2003,0,1,75,POINT (-88.2828720970404 40.1129002853071),POINT,-88.2828720970404,40.112900285307106,-0.0020534009419548123,-0.007177123258239869
A-Injury,turning,Clear,Daylight,Dry,Stop sign / flasher,tolono,2003,0,2,76,POINT (-88.2642800960898 39.9732210361247),POINT,-88.2642800960898,39.9732210361247,-0.002264827146394484,-0.010679623380520432
A-Injury,rear end,Rain,Daylight,Wet,No Controls,unincorporated,2003,0,1,77,POINT (-88.1822488063922 40.1936369467768),POINT,-88.1822488063922,40.1936369467768,-0.003197678014472023,-0.005152626646714975
A-Injury,sideswipe - same dir,Clear,Daylight,Dry,Lane Use Marking,champaign,2003,0,2,78,POINT (-88.2434646490604 40.1088481620834),POINT,-88.2434646490604,40.1088481620834,-0.0025015381368273114,-0.007278731494034437
A-Injury,rear end,Clear,Daylight,Dry,No Controls,champaign,2004,0,1,509,POINT (-88.2575786983135 40.1126561745481),POINT,-88.2575786983135,40.1126561745481,-0.0023410347100693823,-0.007183244410581915
A-Injury,angle,Clear,Daylight,Dry,Traffic Signal,champaign,2004,0,1,510,POINT (-88.2451371508181 40.112631524087),POINT,-88.2451371508181,40.112631524087,-0.0024825186294871347,-0.007183862528473599
A-Injury,rear end,Clear,Daylight,Dry,Lane Use Marking,champaign,2003,0,1,79,POINT (-88.2389332417143 40.1348172359883),POINT,-88.2389332417143,40.1348172359883,-0.0025530688063071898,-0.0066275489808133295
A-Injury,overturned,Clear,Daylight,Dry,No Controls,unincorporated,2003,0,1,80,POINT (-88.0189856813565 39.9085845640097),POINT,-88.0189856813565,39.90858456400971,-0.00505428844295635,-0.012300402793437361
A-Injury,head on,Clear,Daylight,Dry,Lane Use Marking,unincorporated,2003,0,2,81,POINT (-87.9835932615026 40.3130876998503),POINT,-87.9835932615026,40.3130876998503,-0.005456767176446622,-0.002157362284289284
A-Injury,angle,Clear,Daylight,Wet,Stop Sign/Flasher,champaign,2006,0,1,928,POINT (-88.2953606643355 40.1093914914317),POINT,-88.2953606643355,40.1093914914317,-0.0019113823185096458,-0.007265107343561039
A-Injury,rear end,Clear,Daylight,Dry,Traffic Signal,champaign,2006,0,1,976,POINT (-88.2439323415125 40.1102182012461),POINT,-88.2439323415125,40.1102182012461,-0.0024962195893371074,-0.007244377340765588
A-Injury,other non collision,Clear,Daylight,Unknown,No Controls,unincorporated,2003,0,1,82,POINT (-88.2452918808407 40.1813193320107),POINT,-88.2452918808407,40.1813193320107,-0.0024807590565676684,-0.005461494624435274
A-Injury,fixed object,Clear,Daylight,Dry,Lane Use Marking,unincorporated,2003,0,1,18,POINT (-88.2930190537854 39.8940607579671),POINT,-88.2930190537854,39.8940607579671,-0.0019380108579659485,-0.012664591695783144
A-Injury,angle,Clear,Daylight,Dry,Stop sign / flasher,champaign,2003,0,3,19,POINT (-88.2578053854781 40.1143617760507),POINT,-88.2578053854781,40.1143617760507,-0.0023384568483893163,-0.007140475928460299
A-Injury,angle,Clear,Daylight,Dry,No Controls,unincorporated,2003,0,2,20,POINT (-88.2523264989013 40.1742715238404),POINT,-88.2523264989013,40.174271523840396,-0.0024007621482097026,-0.0056382205813887655
A-Injury,head on,Clear,Daylight,Dry,Other reg. sign,unincorporated,2003,0,2,21,POINT (-88.4260159992224 40.1108385820094),POINT,-88.4260159992224,40.1108385820094,-0.00042558411860943457,-0.007228821102369103
A-Injury,angle,Clear,Daylight,Dry,No Controls,unincorporated,2003,0,1,22,POINT (-88.1572400515942 40.1203630007021),POINT,-88.1572400515942,40.1203630007021,-0.0034820748429120743,-0.00698999337505031
A-Injury,rear end,Clear,Dusk,Dry,No Controls,rantoul,2003,0,1,23,POINT (-88.2120933204844 40.3117204150531),POINT,-88.2120933204844,40.3117204150531,-0.002858289459435372,-0.002191647370996206
A-Injury,angle,Severe cross wind,Daylight,Ice,Stop sign / flasher,unincorporated,2003,0,3,24,POINT (-88.2584031962917 40.0102661808612),POINT,-88.2584031962917,40.0102661808612,-0.00233165860910196,-0.009750704985490539
A-Injury,pedestrian,Clear,Daylight,Dry,Traffic signal,rantoul,2001,0,1,219,POINT (-88.1552206128093 40.308211921205),POINT,-88.1552206128093,40.308211921205,-0.003505039680237766,-0.002279623933040511
A-Injury,head on,Clear,"Darkness, lighted road",Dry,No Controls,champaign,2001,0,3,220,POINT (-88.2443057969389 40.1000312955905),POINT,-88.2443057969389,40.1000312955905,-0.002491972695011925,-0.007499817132382808
A-Injury,overturned,Clear,Daylight,Dry,Lane Use Marking,tolono,2001,0,1,221,POINT (-88.2641680056067 39.9739381585499),POINT,-88.2641680056067,39.9739381585499,-0.002266101827127267,-0.010661641315205384
A-Injury,turning,Clear,Daylight,Dry,Traffic signal,champaign,2001,0,3,222,POINT (-88.2459779979151 40.0897334391264),POINT,-88.2459779979151,40.0897334391264,-0.00247295660812605,-0.007758039049638631
A-Injury,turning,Clear,Daylight,Dry,Stop sign / flasher,champaign,2001,0,1,223,POINT (-88.2591624667499 40.1327038506365),POINT,-88.2591624667499,40.1327038506365,-0.0023230242683686627,-0.006680542768340295
A-Injury,angle,Clear,Daylight,Dry,Stop sign / flasher,champaign,2001,0,1,224,POINT (-88.251765150853 40.1126397725265),POINT,-88.251765150853,40.1126397725265,-0.0024071457369119476,-0.007183655696316894
A-Injury,angle,Clear,Dusk,Dry,Stop sign / flasher,ludlow,2001,0,6,225,POINT (-88.1206458143072 40.384973876269),POINT,-88.1206458143072,40.384973876269,-0.0038982205130052338,-0.00035479430679406413
A-Injury,angle,Clear,Daylight,Dry,Traffic signal,champaign,2001,0,1,226,POINT (-88.2768180410923 40.1164359331432),POINT,-88.2768180410923,40.1164359331432,-0.0021222470050533187,-0.007088465801597236
A-Injury,turning,Clear,Daylight,Dry,Stop sign / flasher,champaign,2001,0,2,227,POINT (-88.2767996022286 40.114648672982),POINT,-88.2767996022286,40.114648672982,-0.0021224566897975663,-0.0071332818996919485
A-Injury,turning,Rain,Daylight,Wet,Stop sign / flasher,philo,2001,0,1,228,POINT (-88.1613986067912 40.0081303246858),POINT,-88.1613986067912,40.008130324685794,-0.0034347842073538027,-0.009804262235828903
A-Injury,fixed object,Clear,Daylight,Dry,Lane Use Marking,unincorporated,2001,0,1,229,POINT (-88.1607872965434 39.9277010789095),POINT,-88.1607872965434,39.9277010789095,-0.0034417359607325296,-0.011821050304316632
A-Injury,angle,Snow,Daylight,Ice,Lane Use Marking,unincorporated,2001,0,1,230,POINT (-88.384407469978 40.3072528658672),POINT,-88.384407469978,40.307252865867206,-0.0008987517692479734,-0.002303672540529181
A-Injury,sideswipe - same dir,Clear,Daylight,Unknown,Lane Use Marking,mahomet,2001,0,2,231,POINT (-88.393744054714 40.2175260157491),POINT,-88.393744054714,40.2175260157491,-0.0007925771472474221,-0.004553600896745555
A-Injury,rear end,Clear,Daylight,Dry,No Controls,champaign,2001,0,1,232,POINT (-88.2767915047882 40.1128753059218),POINT,-88.2767915047882,40.1128753059218,-0.0021225487730055005,-0.007177749624007227
A-Injury,turning,Clear,Daylight,Dry,Traffic signal,champaign,2001,0,2,233,POINT (-88.2828720970404 40.1129002853071),POINT,-88.2828720970404,40.112900285307106,-0.0020534009419548123,-0.007177123258239869
A-Injury,angle,Clear,Daylight,Dry,Stop sign / flasher,champaign,2001,0,2,234,POINT (-88.3145129624667 40.1132597945671),POINT,-88.3145129624667,40.11325979456711,-0.0016935844757203957,-0.007168108453002266
A-Injury,overturned,Clear,"Darkness, lighted road",Dry,Lane Use Marking,unincorporated,2001,0,3,236,POINT (-87.9639779123573 40.1198876677863),POINT,-87.9639779123573,40.1198876677863,-0.005679830784800216,-0.007001912494070858
A-Injury,overturned,Clear,Daylight,Dry,Lane Use Marking,unincorporated,2001,0,2,237,POINT (-88.1330200689295 40.3917930991221),POINT,-88.1330200689295,40.3917930991221,-0.003757501840791519,-0.00018380019695576628
A-Injury,sideswipe - opp dir,Snow,Daylight,Snow or slush,Lane Use Marking,unincorporated,2003,0,1,100,POINT (-88.2008513181667 40.2296707306116),POINT,-88.2008513181667,40.2296707306116,-0.0029861322820906697,-0.004249068437271757
A-Injury,angle,Clear,Daylight,Dry,Stop sign / flasher,thomasboro,2003,0,2,101,POINT (-88.1830986618121 40.2388001328631),POINT,-88.1830986618121,40.238800132863105,-0.003188013551446789,-0.004020145868676902
A-Injury,angle,Clear,Daylight,Dry,No Controls,champaign,2003,0,2,102,POINT (-88.257954263724 40.1286715689987),POINT,-88.257954263724,40.128671568998705,-0.0023367638212353345,-0.006781653470267207
A-Injury,pedestrian,Rain,"Darkness, lighted road",Wet,No Controls,rantoul,2003,0,1,103,POINT (-88.1455409798065 40.308836829652),POINT,-88.1455409798065,40.308836829652,-0.003615115409665203,-0.002263954161583062
A-Injury,angle,Clear,Daylight,Dry,No Controls,champaign,2003,0,1,104,POINT (-88.2769705661915 40.1291861444284),POINT,-88.2769705661915,40.129186144428395,-0.002120512506282019,-0.006768750333144385
A-Injury,fixed object,Clear,Daylight,Dry,Lane Use Marking,champaign,2002,0,1,106,POINT (-88.2843384944779 40.1465716227646),POINT,-88.2843384944779,40.146571622764604,-0.0020367252304359738,-0.006332804118120292
A-Injury,pedalcyclist,Clear,Daylight,Dry,No Controls,champaign,2002,0,1,107,POINT (-88.2446673332566 40.0979411632456),POINT,-88.2446673332566,40.0979411632456,-0.0024878613434892436,-0.007552227843611813
A-Injury,fixed object,Clear,Daylight,Ice,No Controls,unincorporated,2002,0,1,108,POINT (-88.141706268871 40.3742122832618),POINT,-88.141706268871,40.3742122832618,-0.0036587233236476317,-0.0006246445604594402
A-Injury,turning,Clear,Daylight,Dry,Traffic signal,urbana,2002,0,2,109,POINT (-88.1933412252524 40.1375733137528),POINT,-88.1933412252524,40.137573313752796,-0.0030715362385599,-0.006558439483420824
A-Injury,fixed object,Clear,Daylight,Dry,No Controls,urbana,2006,0,2,909,POINT (-88.2194395137047 40.1173306555906),POINT,-88.2194395137047,40.1173306555906,-0.0027747493523873896,-0.007066030361116539
A-Injury,sideswipe opposite,Clear,"Darkness, lighted road",Dry,No Controls,champaign,2006,0,1,956,POINT (-88.262365173477 40.1272567035385),POINT,-88.262365173477,40.1272567035385,-0.0022866034372250685,-0.006817131656729307
A-Injury,overturned,Snow,Darkness,Snow or slush,Lane Use Marking,unincorporated,2007,0,2,1006,POINT (-88.0887167018409 40.1206499950795),POINT,-88.0887167018409,40.120649995079496,-0.004261314893100075,-0.0069827969027911035
A-Injury,head on,Rain,Daylight,ICE,Lane Use Marking,unincorporated,2007,0,3,1053,POINT (-88.1845602823101 40.2687288723649),POINT,-88.1845602823101,40.268728872364896,-0.0031713921627621686,-0.0032696735230829223
A-Injury,rear end,Clear,Daylight,Dry,No Controls,champaign,2007,0,1,1101,POINT (-88.2765465451233 40.1007450468939),POINT,-88.2765465451233,40.1007450468939,-0.002125334427563645,-0.007481919598983446
A-Injury,head on,Clear,Darkness,Dry,Other,mahomet,2007,0,2,1151,POINT (-88.365262504187 40.1889704074908),POINT,-88.365262504187,40.1889704074908,-0.001116466229465332,-0.0052696415541941466
A-Injury,sideswipe opposite direction,Rain,Daylight,Ice,Lane Use Marking,unincorporated,2008,0,3,1200,POINT (-88.2185411264327 40.2079256243518),POINT,-88.2185411264327,40.207925624351795,-0.0027849657143347206,-0.004794333662992713
A-Injury,angle,Clear,Daylight,Dry,Stop Sign/Flasher,champaign,2008,0,2,1249,POINT (-88.2832613517276 40.0958110598169),POINT,-88.2832613517276,40.095811059816896,-0.002048974380161105,-0.007605640842057748
A-Injury,pedalcyclist,Clear,Daylight,Dry,No Controls,champaign,2008,0,1,1296,POINT (-88.2465231903326 40.0861055426087),POINT,-88.2465231903326,40.086105542608706,-0.002466756739492993,-0.007849009670337226
A-Injury,sideswipe same direction,Clear,Darkness,Dry,Lane Use Marking,unincorporated,2008,0,2,1346,POINT (-88.1252116230049 40.1204679375711),POINT,-88.1252116230049,40.1204679375711,-0.0038462986351116726,-0.0069873620507937915
A-Injury,rear end,Clear,Daylight,Ice,Lane Use Marking,mahomet,2009,0,2,1394,POINT (-88.391786360765 40.195421653075),POINT,-88.391786360765,40.195421653075,-0.0008148398290423265,-0.005107874587520219
A-Injury,sideswipe same direction,Clear,Darkness,Dry,Lane Use Marking,mahomet,2009,0,1,1495,POINT (-88.3606041196044 40.1856098770877),POINT,-88.3606041196044,40.1856098770877,-0.0011694408702119833,-0.00535390788735874
A-Injury,angle,Clear,Daylight,Dry,Stop Sign/Flasher,champaign,2009,0,1,1543,POINT (-88.2577507153234 40.10903019856),POINT,-88.2577507153234,40.10903019856,-0.0023390785514181807,-0.0072741668734104745
A-Injury,sideswipe same direction,Clear,Daylight,Ice,Lane Use Marking,unincorporated,2010,0,2,1639,POINT (-88.1839102808231 40.2900009849817),POINT,-88.1839102808231,40.2900009849817,-0.003178783908687869,-0.002736268758397847
A-Injury,fixed object,Clear,Daylight,Dry,No Controls,unincorporated,2010,0,1,1687,POINT (-88.1795348011092 40.3557889051571),POINT,-88.1795348011092,40.355788905157105,-0.003228541386162788,-0.001086616431315077
