crash_severity,collision_type,weather,light,road_surface,traffic_control,city,year,fatality,injury,id,x,y,norm_x,norm_y
A-Injury,pedestrian,other,dusk,dry,no controls,rantoul,2011,0,1,3535,-88.1412232019493,40.3215817900836,0.0036642167079271085,0.010933700099799139
A-Injury,pedestrian,clear,daylight,dry,traffic signal,urbana,2012,0,1,3537,-88.2126408536794,40.1164908841194,0.002852062971736064,0.005857082327012138
A-Injury,pedestrian,rain,"darkness, lighted road",wet,lane use marking,urbana,2012,0,1,3538,-88.2239400191976,40.1113730104384,0.002723570095407341,0.005730399535468046
A-Injury,pedestrian,clear,darkness,dry,no controls,urbana,2012,0,1,3542,-88.1735300120003,40.1058093910238,0.003296827192146197,0.005592683194178292
A-Injury,pedestrian,clear,daylight,dry,lane use marking,mahomet,2012,0,1,3543,-88.3888229634812,40.1876164441801,0.0008485392593308796,0.007617654209056545
A-Injury,pedestrian,clear,daylight,wet,traffic signal,champaign,2012,0,1,3551,-88.2681887109867,40.1273085314534,0.002220378804633734,0.0061248516874201405
A-Injury,pedestrian,clear,daylight,dry,traffic signal,urbana,2012,0,1,3552,-88.190699842529,40.0984099066275,0.003101573754433765,0.005409523663924675
A-Injury,pedestrian,clear,"darkness, lighted road",dry,traffic signal,champaign,2012,0,1,3553,-88.2387099288848,40.1102299060727,0.0025556082954170667,0.005702104258738159
A-Injury,pedestrian,clear,"darkness, lighted road",dry,traffic signal,urbana,2012,0,1,3555,-88.2193802116011,40.1128301566526,0.002775423729433275,0.005766468294020651
A-Injury,pedestrian,clear,"darkness, lighted road",dry,other warning sign,urbana,2012,0,1,3557,-88.2279844500816,40.1041933366927,0.002677577269073217,0.00555268098101114
A-Injury,pedestrian,rain,daylight,wet,other,urbana,2012,0,3,3563,-88.2191999584708,40.1037001637469,0.0027774735483463153,0.005540473464885807
A-Injury,pedalcyclist,clear,"darkness, lighted road",dry,no controls,champaign,2000,0,1,354,-88.2579473002304,40.1300628698443,0.0023368430093241386,0.006193029860224917
A-Injury,fixed object,clear,daylight,dry,no controls,unincorporated,2000,0,3,355,-88.3030887947702,39.9371272928748,0.0018234988631696035,0.0014172930988042196
A-Injury,overturned,clear,daylight,dry,lane use marking,unincorporated,2000,0,1,356,-88.2580735977242,40.16868743215,0.0023354067680170913,0.007149104136387417
A-Injury,pedestrian,clear,"darkness, lighted road",dry,no controls,champaign,2012,0,1,3566,-88.2467002287022,40.1221500013215,0.002464743478487674,0.005997162526235994
A-Injury,turning,clear,daylight,dry,no controls,champaign,2003,0,1,45,-88.2578328618776,40.1163193710851,0.002338144389774701,0.005852836862718568
A-Injury,pedestrian,clear,daylight,dry,no controls,champaign,2012,0,1,3573,-88.2611211617437,40.1490807114509,0.0023007502028016846,0.006663778732517456
A-Injury,pedestrian,clear,darkness,dry,no controls,champaign,2012,0,1,3578,-88.2759080652741,40.1293906950236,0.0021325951506825,0.006176391508440656
A-Injury,pedestrian,clear,daylight,dry,stop sign/flasher,champaign,2012,0,1,3585,-88.2386306632774,40.1026998943827,0.0025565096952480516,0.005515713784743051
A-Injury,pedestrian,clear,daylight,wet,no controls,champaign,2013,0,1,3587,-88.2763309331188,40.0982563461419,0.0021277863437325034,0.00540572257929476
A-Injury,pedestrian,rain,darkness,wet,traffic signal,champaign,2013,0,1,3588,-88.2426396190591,40.1163709565319,0.002510920287903258,0.005854113757931621
A-Injury,pedestrian,rain,"darkness, lighted road",wet,traffic signal,champaign,2013,0,1,3593,-88.2420810256713,40.117780249258,0.0025172725509072895,0.00588899799849176
A-Injury,pedestrian,clear,daylight,dry,no controls,urbana,2013,0,1,3594,-88.2094589963622,40.1045189611262,0.002888246705667252,0.005560741166705826
A-Injury,pedestrian,clear,daylight,snow or slush,lane use marking,unincorporated,2013,0,1,3595,-88.138874016939,40.3803089178262,0.0036909313833176083,0.012387373430857801
A-Injury,pedestrian,clear,darkness,dry,no controls,champaign,2013,0,1,3596,-88.2754900015208,40.1100463883892,0.0021373493260296913,0.0056975616432120724
A-Injury,pedestrian,clear,daylight,dry,no controls,champaign,2013,0,1,3605,-88.2574098269763,40.0981499995507,0.0023429550964740855,0.005403090180786225
A-Injury,angle,clear,daylight,wet,stop sign / flasher,unincorporated,2000,0,2,357,-88.3065265325992,40.0254024320214,0.0017844052840022297,0.00360236872748724
A-Injury,pedestrian,clear,"darkness, lighted road",dry,no passing,rantoul,2000,0,1,358,-88.1557692938791,40.3075933272871,0.003498800139031612,0.01058744350439912
A-Injury,pedestrian,clear,daylight,dry,traffic signal,champaign,2013,0,1,3607,-88.2304004486867,40.1091401141153,0.0026501027967793145,0.005675128624720686
A-Injury,rear end,clear,daylight,dry,no controls,unincorporated,2003,0,2,46,-88.3035283944078,40.0397403103942,0.001818499784098006,0.003957274411038705
A-Injury,pedestrian,clear,darkness,dry,lane use marking,champaign,2013,0,1,3620,-88.2725709900718,40.1128020697852,0.0021705440054521526,0.005765773059438858
A-Injury,pedestrian,clear,daylight,dry,traffic signal,urbana,2013,0,1,3624,-88.224020000866,40.1164000001846,0.0027226605526087535,0.005854832675831791
A-Injury,pedestrian,clear,daylight,dry,stop sign/flasher,champaign,2014,0,1,3635,-88.2817423097205,40.0983400228863,0.002066248759976374,0.0054077938308003835
A-Injury,pedestrian,clear,daylight,dry,lane use marking,champaign,2014,0,1,3638,-88.2364062266332,40.1274013257951,0.002581805745842562,0.006127148626926344
A-Injury,pedestrian,clear,daylight,dry,no controls,champaign,2014,0,1,3639,-88.2810781305,40.1032142712093,0.002073801733539023,0.005528446160796272
A-Injury,pedestrian,clear,daylight,dry,no controls,champaign,2014,0,1,3642,-88.2665041629917,40.1272840491356,0.0022395353004691404,0.006124245676300009
A-Injury,pedestrian,clear,"darkness, lighted road",wet,lane use marking,champaign,2014,0,1,3643,-88.2723295936388,40.0982399951714,0.0021732891393261003,0.0054053178435163685
A-Injury,pedestrian,clear,daylight,dry,no controls,champaign,2014,0,1,3644,-88.2591100298971,40.1380791567567,0.0023236205745322236,0.006391457110911296
A-Injury,pedestrian,clear,daylight,dry,traffic signal,champaign,2014,0,1,3646,-88.2468700014912,40.1271923425195,0.0024628128408714007,0.006121975661279083
A-Injury,angle,clear,darkness,dry,no controls,champaign,2000,0,1,359,-88.2769584873616,40.1277172488567,0.002120649865416521,0.006134968674440434
A-Injury,pedestrian,clear,daylight,dry,no controls,unincorporated,2014,0,1,3650,-88.2747173122704,40.1416162683971,0.002146136263802386,0.00647901127979829
A-Injury,pedestrian,rain,"darkness, lighted road",wet,traffic signal,unincorporated,2014,0,1,3651,-88.2384395116347,40.0833209774493,0.002558683450853916,0.005036027210348269
A-Injury,pedestrian,clear,daylight,dry,traffic signal,champaign,2014,0,1,3653,-88.2385191270673,40.0980400081864,0.002557778072848799,0.005400367563163466
A-Injury,pedestrian,clear,daylight,dry,other,urbana,2014,0,1,3658,-88.2192200017682,40.1046400001537,0.002777245618157018,0.005563737247274621
A-Injury,pedestrian,clear,darkness,wet,no controls,urbana,2014,0,1,3659,-88.1673017196158,40.1112616747752,0.0033676546529715894,0.005727643642397685
A-Injury,turning,clear,dawn,dry,no controls,unincorporated,2004,0,2,497,-88.4258329562566,40.195340440625,0.00042766566322701604,0.007808846390127599
A-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,mahomet,2004,0,1,498,-88.4066175099537,40.1919068426359,0.0006461816201286947,0.00772385449595205
A-Injury,fixed object,clear,darkness,dry,stop sign/flasher,unincorporated,2004,0,2,499,-88.3339329642852,40.1694230522497,0.0014727423358340409,0.007167312949960024
A-Injury,pedestrian,clear,daylight,dry,no controls,urbana,2014,0,1,3662,-88.2004125221565,40.1254302061287,0.0029911222223992237,0.006078357477052124
A-Injury,overturned,clear,daylight,dry,lane use marking,unincorporated,2003,0,1,47,-88.1064878216408,40.1206652480529,0.004059223659460329,0.005960410409918904
A-Injury,pedestrian,clear,daylight,dry,traffic signal,urbana,2014,0,1,3666,-88.2128186612493,40.116489818325,0.0028500409634689564,0.005857055945389954
A-Injury,pedestrian,clear,daylight,dry,traffic signal,urbana,2014,0,1,3667,-88.2156798712409,40.1164539514851,0.0028175035959077635,0.005856168133051116
A-Injury,pedestrian,clear,daylight,ice,lane use marking,unincorporated,2014,0,2,3670,-88.1394980734616,40.379045388431,0.0036838346806937726,0.012356097271859262
A-Injury,pedestrian,fog/smoke/haze,darkness,ice,other warning sign,unincorporated,2014,0,1,3672,-88.033639058355,40.2395730369882,0.00488765183997575,0.008903736403793567
A-Injury,pedestrian,clear,daylight,dry,lane use marking,champaign,2005,0,1,3676,-88.2469754516474,40.1347511311834,0.0024616136732109758,0.006309078452070761
A-Injury,pedestrian,clear,"darkness, lighted road",dry,no controls,champaign,2005,0,1,3678,-88.2388061320679,40.1241423297854,0.002554514283324986,0.006046478657741238
A-Injury,pedestrian,clear,daylight,dry,no controls,champaign,2005,0,1,3682,-88.2387058559046,40.1109134033882,0.002555654612903147,0.005719022876378486
A-Injury,pedestrian,clear,daylight,dry,traffic signal,urbana,2005,0,1,3694,-88.2239613691299,40.1127749752943,0.0027233273063088175,0.005765102389165198
A-Injury,turning,clear,daylight,dry,stop sign / flasher,st. joseph,2000,0,2,361,-88.0431137523001,40.119307737179,0.00477990665513188,0.005926807926196856
A-Injury,rear end,clear,daylight,dry,no controls,champaign,2000,0,1,362,-88.2534556006848,40.1126410684527,0.002387922126033127,0.005761787791432281
A-Injury,pedestrian,rain,daylight,wet,no controls,urbana,2005,0,1,3696,-88.2076181225184,40.1124807618199,0.002909180921983296,0.005757819719335943
A-Injury,rear end,clear,daylight,dry,no controls,champaign,2000,0,1,271,-88.2446131461347,40.0982302725513,0.002488477553521943,0.0054050771793788645
A-Injury,other object,clear,darkness,dry,lane use marking,unincorporated,2000,0,1,272,-88.1051763954933,40.1206705902442,0.004074137054393168,0.005960542645247311
A-Injury,pedestrian,clear,daylight,dry,no controls,urbana,2005,0,1,3701,-88.1678601547572,40.1133309599387,0.0033613041895285897,0.005778864684055303
A-Injury,pedestrian,clear,daylight,dry,traffic signal,urbana,2005,0,1,3703,-88.20902056614,40.116525243238,0.002893232486274648,0.005857932818706672
A-Injury,pedestrian,clear,daylight,dry,no controls,champaign,2005,0,1,3705,-88.2518038041985,40.1255399767328,0.002406706175288141,0.006081074630195066
A-Injury,turning,clear,daylight,unknown,traffic signal,unincorporated,2003,0,2,48,-88.2954350365736,40.1130326373836,0.0019105365655400428,0.005771480302099695
A-Injury,pedestrian,clear,daylight,dry,other,urbana,2005,0,1,3721,-88.2221028814759,40.0981494859246,0.0027444618249507554,0.0054030774669929634
A-Injury,pedestrian,clear,daylight,dry,no controls,champaign,2005,0,1,3722,-88.2534293823804,40.0940785258179,0.0023882202777275345,0.005302308940310465
A-Injury,pedestrian,fog/smoke/haze,darkness,ice,unknown,champaign,2007,0,1,3726,-88.2320601041925,40.1079798715944,0.0026312293756127524,0.005646409127019732
A-Injury,pedestrian,clear,daylight,dry,unknown,urbana,2007,0,1,3728,-88.20192908635,40.1220232148876,0.002973876020009566,0.005994024180044227
A-Injury,pedestrian,clear,daylight,dry,unknown,urbana,2007,0,1,3729,-88.2049952037702,40.1162792649482,0.002939008467547632,0.005851844115007843
A-Injury,pedestrian,clear,daylight,dry,unknown,champaign,2007,0,1,3731,-88.2689011771719,40.1273122038326,0.00221227671698179,0.006124942589868648
A-Injury,pedestrian,clear,darkness,dry,unknown,champaign,2007,0,1,3735,-88.2625590073809,40.1163505727532,0.0022843991792377907,0.005853609198001189
A-Injury,pedestrian,clear,daylight,dry,unknown,urbana,2007,0,1,3739,-88.2089190150263,40.1124915473748,0.0028943873144496,0.005758086694311904
A-Injury,overturned,rain,daylight,wet,no controls,champaign,2000,0,1,363,-88.3041807320783,40.0805651713848,0.0018110814713488425,0.00496781270820046
A-Injury,fixed object,severe cross wind,daylight,ice,no controls,unincorporated,2000,0,2,364,-88.3034989982409,39.9746998540861,0.001818834074097834,0.0023473271786561244
A-Injury,pedestrian,clear,daylight,dry,unknown,urbana,2007,0,1,3744,-88.2194976560578,40.1206386616805,0.002774088163897498,0.0059597523171087755
A-Injury,pedestrian,clear,daylight,dry,unknown,urbana,2007,0,1,3745,-88.2192508406763,40.1059790852007,0.0027768949214620497,0.005596883636271809
A-Injury,turning,clear,daylight,dry,stop sign/flasher,champaign,2004,0,6,500,-88.2627419354162,40.1342505295401,0.0022823189415973116,0.006296687053302834
A-Injury,pedestrian,clear,daylight,dry,traffic signal,champaign,2004,0,1,501,-88.2579296297565,40.1321592484929,0.0023370439560235364,0.006244921547259575
A-Injury,fixed object,clear,daylight,dry,no controls,urbana,1999,0,1,395,-88.20129892268,40.1234313451369,0.0029810421724468473,0.006028879645801719
A-Injury,pedestrian,clear,daylight,unknown,unknown,urbana,2007,0,1,3757,-88.2217103711647,40.1090800166519,0.0027489254093449908,0.005673641031453957
A-Injury,pedestrian,clear,daylight,dry,traffic signal,champaign,2008,0,1,3776,-88.2579034539181,40.1182694417485,0.0023373416247992446,0.005901106986357104
A-Injury,pedestrian,clear,daylight,dry,no controls,champaign,2008,0,1,3778,-88.2350448087219,40.1102729055467,0.00259728764165409,0.005703168625258408
A-Injury,pedestrian,clear,daylight,ice,no controls,urbana,2008,0,1,3787,-88.2284266289458,40.1103735713161,0.0026725488593185207,0.0057056604063135214
A-Injury,pedestrian,clear,daylight,dry,stop sign/flasher,champaign,2008,0,1,3791,-88.2468687766537,40.1202113312187,0.002462826769589739,0.00594917460081732
A-Injury,pedestrian,clear,daylight,dry,traffic signal,urbana,2008,0,1,3793,-88.2239889413726,40.1128111217479,0.002723013757775899,0.005765997122785492
A-Injury,pedestrian,clear,darkness,dry,no controls,urbana,2008,0,1,3795,-88.2182456893914,40.110603905649,0.002788325392104715,0.005711361874950433
A-Injury,rear end,clear,darkness,dry,traffic signal,rantoul,2000,0,2,365,-88.1355440970237,40.3121331328579,0.00372879886894497,0.010699817368746605
A-Injury,turning,clear,daylight,dry,stop sign / flasher,unincorporated,2000,0,1,366,-88.3149345750782,40.1605537267694,0.0016887899431452804,0.00694777042488204
A-Injury,turning,clear,daylight,dry,lane use marking,champaign,2000,0,2,367,-88.239012114526,40.1417687000452,0.002552171873305989,0.0064827844222992955
A-Injury,angle,rain,daylight,wet,traffic signal,champaign,2004,0,2,502,-88.2579296297565,40.1321592484929,0.0023370439560235364,0.006244921547259575
A-Injury,rear end,clear,daylight,dry,no controls,champaign,2004,0,2,503,-88.2579578754618,40.1308942995155,0.0023367227489475445,0.006213610249324885
A-Injury,pedestrian,clear,"darkness, lighted road",dry,no controls,champaign,2008,0,1,3804,-88.2320504653094,40.110299991431,0.0026313389879387317,0.005703839082492838
A-Injury,pedestrian,clear,daylight,dry,traffic signal,urbana,2008,0,1,3806,-88.2156192888248,40.1164501497193,0.0028181925325276155,0.005856074027894492
A-Injury,pedestrian,clear,daylight,wet,no controls,champaign,2008,0,1,3809,-88.2951587696771,40.088680234933,0.0019136782425167626,0.005168684978194216
A-Injury,pedestrian,clear,darkness,dry,no controls,champaign,2009,0,1,3816,-88.2961372098039,40.1093545339774,0.0019025515282469695,0.00568043616226204
A-Injury,pedestrian,clear,darkness,dry,no controls,champaign,2009,0,1,3822,-88.2541137366633,40.1126498233272,0.0023804378755584903,0.005762004500950806
A-Injury,pedestrian,clear,daylight,dry,no controls,fisher,2009,0,1,3836,-88.3496486201198,40.3157155872327,0.0012940256139373826,0.010788493906908107
A-Injury,pedestrian,clear,daylight,dry,stop sign/flasher,champaign,2009,0,1,3838,-88.276599634314,40.1045673248563,0.002124730703084693,0.005561938314724662
A-Injury,turning,clear,dawn,dry,traffic signal,champaign,2000,0,2,368,-88.246877418792,40.0835447688794,0.0024627284921368,0.005041566722430056
A-Injury,turning,clear,darkness,dry,lane use marking,champaign,2004,0,1,504,-88.2579578754618,40.1308942995155,0.0023367227489475445,0.006213610249324885
A-Injury,turning,clear,daylight,dry,other regualtory sign,champaign,2004,0,1,505,-88.2579522249559,40.1294349316295,0.0023367870058835422,0.0061774864977023084
A-Injury,pedestrian,rain,daylight,wet,no controls,urbana,2009,0,1,3848,-88.2045987190108,40.11248019111,0.0029435172489326593,0.0057578055925466
A-Injury,pedestrian,clear,daylight,dry,other warning sign,champaign,2009,0,1,3849,-88.2386912386381,40.1079468779865,0.002555820838861496,0.005645592435828675
A-Injury,pedestrian,rain,darkness,wet,traffic signal,champaign,2009,0,1,3851,-88.2335626825195,40.1163554469249,0.0026141422189696084,0.005853729848434558
A-Injury,turning,clear,daylight,dry,stop sign/flasher,rantoul,2005,0,2,587,-88.1365136631982,40.3125273621717,0.0037177730682915987,0.01070957573190548
