crash_severity,collision_type,weather,light,road_surface,traffic_control,city,year,fatality,injury,id,Geometry,point,x,y
A-Injury,Angle,Clear,Daylight,Dry,Stop Sign/Flasher,Unincorporated,2012,0,1,2150,POINT (-88.0476489718884 40.0909497431248),POINT,-88.0476489718884,40.0909497431248
A-Injury,Turning,Clear,Daylight,Dry,Traffic Signal,Champaign,2012,0,1,2151,POINT (-88.2468110650873 40.1126099992048),POINT,-88.2468110650873,40.1126099992048
A-Injury,Fixed object,Clear,Darkness,Dry,No Controls,Unincorporated,2012,0,1,2152,POINT (-87.9608000015815 40.2127547707006),POINT,-87.9608000015815,40.2127547707006
A-Injury,Angle,Clear,Daylight,Dry,Stop Sign/Flasher,Champaign,2012,0,1,2153,POINT (-88.257909994655 40.1221694134857),POINT,-88.257909994655,40.1221694134857
A-Injury,Pedestrian,Other,Dusk,Dry,No Controls,Rantoul,2011,0,1,1978,POINT (-88.1412232019493 40.3215817900836),POINT,-88.1412232019493,40.3215817900836
A-Injury,Overturned,Clear,Daylight,Dry,Lane Use Marking,Unincorporated,2012,0,1,2154,POINT (-88.2893469971713 40.1415633822925),POINT,-88.2893469971713,40.1415633822925
A-Injury,Overturned,Clear,"Darkness, lighted road",Dry,Stop Sign/Flasher,Thomasboro,2012,0,1,2155,POINT (-88.1838252153072 40.2436435490911),POINT,-88.1838252153072,40.2436435490911
A-Injury,Head on,Clear,Daylight,Dry,No Controls,Champaign,2012,0,2,2156,POINT (-88.2604996959573 40.1272025670961),POINT,-88.2604996959573,40.1272025670961
A-Injury,Head on,Clear,Daylight,Dry,No Controls,Champaign,2012,0,2,2157,POINT (-88.277228052899 40.1390906799493),POINT,-88.277228052899,40.1390906799493
A-Injury,Fixed object,Clear,Darkness,Other,No Controls,Unincorporated,2012,0,2,2158,POINT (-88.2741386928373 39.8933548322256),POINT,-88.2741386928373,39.8933548322256
A-Injury,Fixed object,Clear,Daylight,Dry,Lane Use Marking,Unincorporated,2012,0,1,2159,POINT (-88.3038000025115 40.0177020051916),POINT,-88.3038000025115,40.0177020051916
A-Injury,Parked Motor Vehicle,Clear,Daylight,Dry,No Controls,Urbana,2012,0,1,2160,POINT (-88.2072819223618 40.106666389378),POINT,-88.2072819223618,40.106666389378
A-Injury,Rear end,Clear,Daylight,Dry,Lane Use Marking,Unincorporated,2012,0,2,2161,POINT (-88.0074443575596 40.1200037848202),POINT,-88.0074443575596,40.1200037848202
A-Injury,Rear end,Clear,Daylight,Dry,No Controls,Urbana,2012,0,1,2162,POINT (-88.206349853941 40.1124792747962),POINT,-88.206349853941,40.1124792747962
A-Injury,Turning,Clear,Daylight,Dry,Stop Sign/Flasher,Champaign,2012,0,1,2163,POINT (-88.3139304371747 40.0695500021084),POINT,-88.3139304371747,40.0695500021084
A-Injury,Pedestrian,Clear,Daylight,Dry,No Controls,Champaign,2012,0,1,2164,POINT (-88.2611211617437 40.1490807114509),POINT,-88.2611211617437,40.1490807114509
A-Injury,Other Non-Collision,Rain,Daylight,Wet,Lane Use Marking,Urbana,2012,0,1,2165,POINT (-88.2245223934122 40.1350497080589),POINT,-88.2245223934122,40.1350497080589
A-Injury,Pedestrian,Clear,Darkness,Dry,No Controls,Champaign,2012,0,1,2166,POINT (-88.2759080652741 40.1293906950236),POINT,-88.2759080652741,40.1293906950236
A-Injury,Pedalcyclist,Clear,"Darkness, lighted road",Dry,Stop Sign/Flasher,Champaign,2012,0,1,2167,POINT (-88.2320912295816 40.1144300513611),POINT,-88.2320912295816,40.1144300513611
A-Injury,Pedalcyclist,Clear,Daylight,Dry,Stop Sign/Flasher,Unincorporated,2012,0,1,2168,POINT (-88.1691432365479 40.142120119277),POINT,-88.1691432365479,40.142120119277
A-Injury,Fixed object,Clear,Daylight,Dry,Lane Use Marking,Ogden,2012,0,3,2169,POINT (-87.9500678715215 40.1200944189771),POINT,-87.9500678715215,40.1200944189771
A-Injury,Fixed object,Clear,Daylight,Dry,Stop Sign/Flasher,Urbana,2012,0,1,2170,POINT (-88.2117800023907 40.1107101262803),POINT,-88.2117800023907,40.1107101262803
A-Injury,Overturned,Clear,Daylight,Dry,No Controls,Urbana,2012,0,1,2171,POINT (-88.2112831596442 40.1164975734193),POINT,-88.2112831596442,40.1164975734193
A-Injury,Fixed object,Clear,Daylight,Dry,Lane Use Marking,Unincorporated,2012,0,1,2172,POINT (-88.1820900012885 40.18928999946),POINT,-88.1820900012885,40.18928999946
A-Injury,Pedestrian,Clear,Daylight,Dry,Stop Sign/Flasher,Champaign,2012,0,1,2173,POINT (-88.2386306632774 40.1026998943827),POINT,-88.2386306632774,40.1026998943827
A-Injury,Pedestrian,Clear,Daylight,Wet,No Controls,Champaign,2013,0,1,2175,POINT (-88.2763309331188 40.0982563461419),POINT,-88.2763309331188,40.0982563461419
A-Injury,Pedalcyclist,Clear,Daylight,Dry,Stop Sign/Flasher,Champaign,2013,0,1,2176,POINT (-88.238521640447 40.096671779313),POINT,-88.238521640447,40.096671779313
A-Injury,Turning,Clear,Daylight,Dry,No Controls,Unincorporated,2013,0,1,2177,POINT (-88.3652746019807 40.1912557656537),POINT,-88.3652746019807,40.1912557656537
A-Injury,Pedestrian,Rain,Darkness,Wet,Traffic Signal,Champaign,2013,0,1,2178,POINT (-88.2426396190591 40.1163709565319),POINT,-88.2426396190591,40.1163709565319
A-Injury,Rear end,Clear,"Darkness, lighted road",Dry,No Controls,Champaign,2013,0,1,2179,POINT (-88.2575800102053 40.0927212108885),POINT,-88.2575800102053,40.0927212108885
A-Injury,Rear end,Clear,Daylight,Dry,Traffic Signal,Urbana,2013,0,1,2180,POINT (-88.1627401868075 40.1105100007466),POINT,-88.1627401868075,40.1105100007466
A-Injury,Angle,Clear,Daylight,Wet,Stop Sign/Flasher,Urbana,2013,0,2,2181,POINT (-88.2177795668624 40.1128399879684),POINT,-88.2177795668624,40.1128399879684
A-Injury,Angle,Snow,Darkness,Snow or Slush,Lane Use Marking,Unincorporated,2013,0,1,2182,POINT (-88.3938013450915 40.2222489832755),POINT,-88.3938013450915,40.2222489832755
A-Injury,Overturned,Clear,Darkness,Dry,No Controls,Unincorporated,2013,0,1,2183,POINT (-88.271370202844 40.3552299985064),POINT,-88.271370202844,40.3552299985064
A-Injury,Turning,Rain,Darkness,Wet,No Controls,Champaign,2013,0,1,2184,POINT (-88.2765629572846 40.1025050412581),POINT,-88.2765629572846,40.1025050412581
A-Injury,Overturned,Clear,Darkness,Dry,Lane Use Marking,Champaign,2013,0,1,2185,POINT (-88.2941165027258 40.1547701736405),POINT,-88.2941165027258,40.1547701736405
A-Injury,Fixed object,Clear,Daylight,Dry,No Controls,Unincorporated,2013,0,1,2186,POINT (-87.9483610684587 40.254779992544),POINT,-87.9483610684587,40.254779992544
A-Injury,Angle,Clear,"Darkness, lighted road",Dry,Traffic Signal,Champaign,2013,0,2,2187,POINT (-88.2434700011558 40.1102200002922),POINT,-88.2434700011558,40.1102200002922
A-Injury,Overturned,Clear,Daylight,Dry,Stop Sign/Flasher,Champaign,2013,0,1,2188,POINT (-88.2626899885647 40.1254189690764),POINT,-88.2626899885647,40.1254189690764
A-Injury,Head on,Snow,Daylight,Wet,No Controls,Savoy,2013,0,1,2189,POINT (-88.2513877614568 40.054691023116),POINT,-88.2513877614568,40.054691023116
A-Injury,Fixed object,Clear,Darkness,Wet,No Controls,Champaign,2013,0,2,2190,POINT (-88.2586175946321 40.1221760269357),POINT,-88.2586175946321,40.1221760269357
A-Injury,Pedestrian,Rain,"Darkness, lighted road",Wet,Traffic Signal,Champaign,2013,0,1,2191,POINT (-88.2420810256713 40.117780249258),POINT,-88.2420810256713,40.117780249258
A-Injury,Fixed object,Clear,Daylight,Ice,No Controls,Unincorporated,2013,0,1,2192,POINT (-88.2701344273521 40.2458809907403),POINT,-88.2701344273521,40.2458809907403
A-Injury,Turning,Clear,"Darkness, lighted road",Dry,Traffic Signal,Champaign,2013,0,1,2193,POINT (-88.2438100007773 40.1027699994551),POINT,-88.2438100007773,40.1027699994551
A-Injury,Head on,Clear,Daylight,Dry,Lane Use Marking,Unincorporated,2013,0,2,2194,POINT (-88.2577963763781 40.3114039619001),POINT,-88.2577963763781,40.3114039619001
A-Injury,Fixed object,Clear,Daylight,Dry,No Controls,Urbana,2013,0,1,2195,POINT (-88.1909407981884 40.141559245734),POINT,-88.1909407981884,40.141559245734
A-Injury,Pedestrian,Clear,Daylight,Dry,No Controls,Urbana,2013,0,1,2196,POINT (-88.2094589963622 40.1045189611262),POINT,-88.2094589963622,40.1045189611262
A-Injury,Angle,Clear,Daylight,Dry,Stop Sign/Flasher,Champaign,2013,0,2,2197,POINT (-88.2626000002923 40.118299999623),POINT,-88.2626000002923,40.118299999623
A-Injury,Rear end,Clear,Daylight,Dry,Traffic Signal,Champaign,2013,0,2,2198,POINT (-88.2438096165573 40.102771581442),POINT,-88.2438096165573,40.102771581442
A-Injury,Head on,Clear,Darkness,Wet,No Controls,Unincorporated,2013,0,3,2199,POINT (-88.0468602227795 40.1228963087168),POINT,-88.0468602227795,40.1228963087168
A-Injury,Pedestrian,Clear,Daylight,Snow or Slush,Lane Use Marking,Unincorporated,2013,0,1,2200,POINT (-88.138874016939 40.3803089178262),POINT,-88.138874016939,40.3803089178262
A-Injury,Overturned,Clear,Darkness,Dry,Lane Use Marking,Unincorporated,2013,0,2,2201,POINT (-88.3035454949206 40.0553805734451),POINT,-88.3035454949206,40.0553805734451
A-Injury,Angle,Rain,Daylight,Wet,Lane Use Marking,Champaign,2013,0,1,2202,POINT (-88.2832605389362 40.1457704685517),POINT,-88.2832605389362,40.1457704685517
A-Injury,Pedestrian,Clear,Darkness,Dry,No Controls,Champaign,2013,0,1,2203,POINT (-88.2754900015208 40.1100463883892),POINT,-88.2754900015208,40.1100463883892
A-Injury,Head on,Snow,Daylight,Snow or Slush,Lane Use Marking,Unincorporated,2013,0,1,2204,POINT (-88.0868510380849 40.1133200003915),POINT,-88.0868510380849,40.1133200003915
A-Injury,Rear end,Clear,Daylight,Wet,Lane Use Marking,Champaign,2013,0,2,2206,POINT (-88.2828360612171 40.1454141024903),POINT,-88.2828360612171,40.1454141024903
A-Injury,Fixed object,Clear,Darkness,Dry,No Controls,Unincorporated,2013,0,2,2207,POINT (-88.2936310882822 39.9376937341266),POINT,-88.2936310882822,39.9376937341266
A-Injury,Overturned,Clear,Daylight,Dry,Lane Use Marking,Unincorporated,2013,0,8,2208,POINT (-88.3029495180258 39.9358094481895),POINT,-88.3029495180258,39.9358094481895
A-Injury,Fixed object,Clear,Daylight,Ice,No Controls,Unincorporated,2013,0,2,2209,POINT (-88.3245614999588 40.1861742620417),POINT,-88.3245614999588,40.1861742620417
A-Injury,Head on,Fog/Smoke/Haze,Daylight,Dry,Lane Use Marking,Unincorporated,2013,0,2,2210,POINT (-88.161028638605 39.9370861268673),POINT,-88.161028638605,39.9370861268673
A-Injury,Angle,Clear,Daylight,Dry,Traffic Signal,Unincorporated,2013,0,2,2211,POINT (-88.2954499999422 40.1130399994474),POINT,-88.2954499999422,40.1130399994474
A-Injury,Turning,Clear,Daylight,Dry,No Controls,Unincorporated,2013,0,1,2212,POINT (-88.4634240906104 40.196574410472),POINT,-88.4634240906104,40.196574410472
A-Injury,Turning,Clear,Darkness,Dry,No Controls,Champaign,2013,0,2,2213,POINT (-88.3141600010922 40.0897199991791),POINT,-88.3141600010922,40.0897199991791
A-Injury,Animal,Clear,Darkness,Dry,Lane Use Marking,St Joseph,2013,0,1,2214,POINT (-88.0579073120957 40.1203892632697),POINT,-88.0579073120957,40.1203892632697
A-Injury,Rear end,Clear,Daylight,Dry,Other Warning Sign,Unincorporated,2013,0,2,2215,POINT (-88.3497700015587 40.0257799996951),POINT,-88.3497700015587,40.0257799996951
A-Injury,Fixed object,Clear,Daylight,Dry,No Controls,Unincorporated,2013,0,1,2216,POINT (-88.3148149983509 40.1415406825276),POINT,-88.3148149983509,40.1415406825276
A-Injury,Sideswipe Same Direction,Clear,Daylight,Dry,Lane Use Marking,Urbana,2013,0,3,2218,POINT (-88.18781958071 40.1467790018269),POINT,-88.18781958071,40.1467790018269
A-Injury,Angle,Snow,Daylight,Ice,No Controls,Champaign,2013,0,3,2219,POINT (-88.2954999993238 40.1200300009197),POINT,-88.2954999993238,40.1200300009197
A-Injury,Angle,Rain,Daylight,Wet,Traffic signal,Champaign,2000,0,2,314,POINT (-88.246877418792 40.0835447688794),POINT,-88.246877418792,40.0835447688794
A-Injury,Rear end,Clear,Daylight,Dry,Traffic Signal,Urbana,2013,0,2,2220,POINT (-88.2240206952321 40.1163999997419),POINT,-88.2240206952321,40.1163999997419
A-Injury,Overturned,Clear,Daylight,Dry,Lane Use Marking,Unincorporated,2013,0,6,2221,POINT (-88.3040865241609 40.0142048686017),POINT,-88.3040865241609,40.0142048686017
A-Injury,Angle,Clear,Darkness,Dry,No Controls,Champaign,2013,0,1,2222,POINT (-88.2765440838291 40.1004046447706),POINT,-88.2765440838291,40.1004046447706
A-Injury,Overturned,Clear,Darkness,Dry,No Controls,Unincorporated,2013,0,2,2223,POINT (-88.0595212734892 40.2981922295809),POINT,-88.0595212734892,40.2981922295809
A-Injury,Angle,Rain,Daylight,Wet,Stop Sign/Flasher,Urbana,2013,0,1,2225,POINT (-88.2206897782963 40.1145199976497),POINT,-88.2206897782963,40.1145199976497
A-Injury,Fixed object,Clear,Daylight,Other,No Controls,Unincorporated,2013,0,1,2226,POINT (-88.3113431704322 39.9372811129501),POINT,-88.3113431704322,39.9372811129501
A-Injury,Turning,Clear,Daylight,Dry,Traffic Signal,Urbana,2013,0,4,2227,POINT (-88.1925562039257 40.1390911243158),POINT,-88.1925562039257,40.1390911243158
A-Injury,Pedalcyclist,Clear,Daylight,Dry,No Controls,Urbana,2013,0,1,2228,POINT (-88.2050401690877 40.1140673380323),POINT,-88.2050401690877,40.1140673380323
A-Injury,Fixed object,Severe cross wind,Daylight,Ice,Lane Use Marking,Mahomet,2000,0,1,317,POINT (-88.3937934838254 40.1965526191713),POINT,-88.3937934838254,40.1965526191713
A-Injury,Rear end,Clear,Darkness,Dry,No Controls,Unincorporated,2013,0,2,2229,POINT (-88.3469009473587 40.338624949115),POINT,-88.3469009473587,40.338624949115
A-Injury,Angle,Clear,Dusk,Dry,Stop Sign/Flasher,Unincorporated,2013,0,4,2230,POINT (-88.0476500001796 40.0909499995839),POINT,-88.0476500001796,40.0909499995839
A-Injury,Fixed object,Rain,Darkness,Wet,No Controls,Unincorporated,2013,0,1,2231,POINT (-88.2542054095569 40.1710091400247),POINT,-88.2542054095569,40.1710091400247
A-Injury,Pedestrian,Clear,Daylight,Dry,No Controls,Champaign,2013,0,1,2232,POINT (-88.2574098269763 40.0981499995507),POINT,-88.2574098269763,40.0981499995507
A-Injury,Turning,Clear,Daylight,Dry,Traffic Signal,Champaign,2013,0,2,2233,POINT (-88.295030050438 40.0693930934051),POINT,-88.295030050438,40.0693930934051
A-Injury,Pedestrian,Clear,Daylight,Dry,Traffic Signal,Champaign,2013,0,1,2234,POINT (-88.2304004486867 40.1091401141153),POINT,-88.2304004486867,40.1091401141153
A-Injury,Turning,Clear,Daylight,Dry,No Controls,Unincorporated,2013,0,2,2235,POINT (-88.2171435430012 39.9084418685478),POINT,-88.2171435430012,39.9084418685478
A-Injury,Fixed object,Rain,"Darkness, lighted road",Wet,No Controls,Champaign,2013,0,3,2236,POINT (-88.2438844743649 40.1391118419886),POINT,-88.2438844743649,40.1391118419886
A-Injury,Angle,Clear,Darkness,Dry,Stop Sign/Flasher,Unincorporated,2013,0,2,2237,POINT (-88.3135399925517 40.0254692682021),POINT,-88.3135399925517,40.0254692682021
A-Injury,Turning,Clear,Daylight,Dry,Traffic Signal,Urbana,2013,0,3,2238,POINT (-88.219377527547 40.1164300246271),POINT,-88.219377527547,40.1164300246271
A-Injury,Overturned,Clear,Daylight,Dry,No Controls,Unincorporated,2013,0,1,2239,POINT (-88.2714600020635 40.3698299998215),POINT,-88.2714600020635,40.3698299998215
A-Injury,Turning,Clear,Daylight,Dry,Stop Sign/Flasher,Champaign,2013,0,1,2240,POINT (-88.2579051127785 40.12022999981),POINT,-88.2579051127785,40.12022999981
A-Injury,Overturned,Clear,Darkness,Dry,No Controls,Unincorporated,2013,0,1,2241,POINT (-88.432085626201 40.2249560239966),POINT,-88.432085626201,40.2249560239966
A-Injury,Angle,Clear,Daylight,Dry,Stop Sign/Flasher,Champaign,2013,0,1,2242,POINT (-88.2542800017404 40.1162705824443),POINT,-88.2542800017404,40.1162705824443
A-Injury,Rear end,Clear,Daylight,Dry,Lane Use Marking,Unincorporated,2013,0,1,2243,POINT (-88.2954499999422 40.1130399994474),POINT,-88.2954499999422,40.1130399994474
A-Injury,Fixed object,Snow,"Darkness, lighted road",Ice,Lane Use Marking,Champaign,2013,0,1,2244,POINT (-88.2380743620285 40.1347795350735),POINT,-88.2380743620285,40.1347795350735
A-Injury,Rear end,Fog/Smoke/Haze,Daylight,Wet,Lane Use Marking,Unincorporated,2013,0,2,2245,POINT (-88.3031420597194 39.9539552677261),POINT,-88.3031420597194,39.9539552677261
A-Injury,Turning,Clear,Daylight,Dry,No Controls,Champaign,2013,0,2,2247,POINT (-88.2767246966819 40.1119099303995),POINT,-88.2767246966819,40.1119099303995
A-Injury,Angle,Clear,Dusk,Dry,Stop Sign/Flasher,Unincorporated,2013,0,3,2248,POINT (-88.1436307020689 40.1133599980485),POINT,-88.1436307020689,40.1133599980485
A-Injury,Sideswipe Same Direction,Clear,Daylight,Dry,No Controls,Champaign,2013,0,1,2249,POINT (-88.2436357790764 40.1310954330016),POINT,-88.2436357790764,40.1310954330016
A-Injury,Sideswipe Opposite Direction,Clear,Daylight,Dry,No Controls,Unincorporated,2013,0,1,2250,POINT (-88.1886899274259 40.010829884184),POINT,-88.1886899274259,40.010829884184
A-Injury,Overturned,Clear,Daylight,Other,No Controls,Unincorporated,2013,0,2,2251,POINT (-88.1421397970693 39.9688800661664),POINT,-88.1421397970693,39.9688800661664
A-Injury,Angle,Fog/Smoke/Haze,Daylight,Wet,Stop Sign/Flasher,Thomasboro,2013,0,3,2252,POINT (-88.1832001142336 40.2388040812254),POINT,-88.1832001142336,40.2388040812254
A-Injury,Animal,Clear,Daylight,Dry,No Controls,Unincorporated,2013,0,1,2253,POINT (-88.3466030289605 40.2748410729478),POINT,-88.3466030289605,40.2748410729478
A-Injury,Overturned,Rain,Daylight,Wet,Traffic Signal,Champaign,2013,0,1,2254,POINT (-88.2769800485237 40.1486919249991),POINT,-88.2769800485237,40.1486919249991
A-Injury,Fixed object,Snow,Daylight,Snow or Slush,Lane Use Marking,St Joseph,2013,0,2,2255,POINT (-88.0423765132525 40.120239478295),POINT,-88.0423765132525,40.120239478295
A-Injury,Head on,Clear,Daylight,Dry,No Controls,Tolono,2013,0,4,2257,POINT (-88.2557773977502 39.985988517698),POINT,-88.2557773977502,39.985988517698
A-Injury,Fixed object,Clear,Darkness,Dry,No Controls,Unincorporated,2013,0,1,2258,POINT (-88.0677137359678 40.2247600003022),POINT,-88.0677137359678,40.2247600003022
A-Injury,Other Non-Collision,Rain,"Darkness, lighted road",Wet,Traffic Signal,Mahomet,2013,0,1,2259,POINT (-88.3652600008876 40.1842799999028),POINT,-88.3652600008876,40.1842799999028
A-Injury,Angle,Clear,Daylight,Dry,Traffic signal,Champaign,2003,0,1,28,POINT (-88.2451371508181 40.112631524087),POINT,-88.2451371508181,40.112631524087
A-Injury,Head on,Clear,Daylight,Dry,Lane Use Marking,Unincorporated,2013,0,2,2260,POINT (-88.3109700606521 40.113229411537),POINT,-88.3109700606521,40.113229411537
A-Injury,Angle,Clear,Dawn,Wet,Stop Sign/Flasher,Champaign,2013,0,4,2261,POINT (-88.2436100005389 40.1297200004792),POINT,-88.2436100005389,40.1297200004792
A-Injury,Parked Motor Vehicle,Clear,Daylight,Dry,No Controls,Urbana,2013,0,1,2262,POINT (-88.2015530116115 40.1128655284096),POINT,-88.2015530116115,40.1128655284096
A-Injury,Rear end,Snow,Darkness,Ice,Lane Use Marking,Unincorporated,2013,0,3,2263,POINT (-88.2740112473086 39.9011709954379),POINT,-88.2740112473086,39.9011709954379
A-Injury,Rear end,Clear,Darkness,Dry,Lane Use Marking,Champaign,2013,0,1,2264,POINT (-88.2716786458571 40.1569817569298),POINT,-88.2716786458571,40.1569817569298
A-Injury,Fixed object,Clear,"Darkness, lighted road",Dry,No Controls,Champaign,2013,0,1,2265,POINT (-88.2719346886291 40.0691391936269),POINT,-88.2719346886291,40.0691391936269
A-Injury,Angle,Clear,Daylight,Dry,No Controls,Unincorporated,2013,0,1,2266,POINT (-88.3670385603301 40.3800955865256),POINT,-88.3670385603301,40.3800955865256
A-Injury,Fixed object,Clear,Daylight,Dry,No Controls,Savoy,2013,0,2,2267,POINT (-88.2487384115071 40.0718356356429),POINT,-88.2487384115071,40.0718356356429
A-Injury,Angle,Clear,Daylight,Dry,Stop Sign/Flasher,Unincorporated,2013,0,3,2268,POINT (-88.3696700002883 40.1276205036832),POINT,-88.3696700002883,40.1276205036832
A-Injury,Pedestrian,Clear,"Darkness, lighted road",Dry,No Controls,Urbana,1999,0,1,456,POINT (-88.1996424824718 40.1269794842813),POINT,-88.1996424824718,40.1269794842813
A-Injury,Fixed object,Clear,Dawn,Dry,No Controls,Unincorporated,1999,0,1,457,POINT (-88.0476565162129 40.0800039525258),POINT,-88.0476565162129,40.0800039525258
A-Injury,Angle,Rain,Daylight,Wet,Stop Sign/Flasher,Tolono,2013,0,3,2269,POINT (-88.2616546971934 39.9900693639938),POINT,-88.2616546971934,39.9900693639938
A-Injury,Angle,Clear,Dusk,Dry,Stop Sign/Flasher,Mahomet,2013,0,1,2270,POINT (-88.4027483769395 40.1948544018706),POINT,-88.4027483769395,40.1948544018706
A-Injury,Angle,Clear,Daylight,Dry,Stop Sign/Flasher,Champaign,2013,0,1,2271,POINT (-88.2410788148226 40.1249299997195),POINT,-88.2410788148226,40.1249299997195
